COD_POZZO;DATA_ORA;LIVELLO;PORTATA
RN0600;17/10/2018 00:00:00;-4.083;0
RN0600;18/10/2018 00:00:00;-4.065;0
RN0600;19/10/2018 00:00:00;-4.237;0
RN0600;20/10/2018 00:00:00;-4.147;0
RN0600;21/10/2018 00:00:00;-4.163;0
RN0600;22/10/2018 00:00:00;-4.235;0
RN0600;23/10/2018 00:00:00;-4.289;0
RN0600;24/10/2018 00:00:00;-4.306;0
RN0600;25/10/2018 00:00:00;-4.311;0
RN0600;26/10/2018 00:00:00;-4.484;0
RN0600;27/10/2018 00:00:00;-4.597;0
RN0600;28/10/2018 00:00:00;-4.68;0
RN0600;29/10/2018 00:00:00;-5.017;0
RN0600;30/10/2018 00:00:00;-4.974;0
RN0600;31/10/2018 00:00:00;-4.989;0
RN0600;01/11/2018 00:00:00;-5.005;0
RN0600;02/11/2018 00:00:00;-5.051;0
RN0600;03/11/2018 00:00:00;-5.119;0
RN0600;04/11/2018 00:00:00;-5.185;0
RN0600;05/11/2018 00:00:00;-5.275;0
RN0600;06/11/2018 00:00:00;-5.331;0
RN0600;07/11/2018 00:00:00;-5.385;0
RN0600;08/11/2018 00:00:00;-5.464;0
RN0600;09/11/2018 00:00:00;-5.583;0
RN0600;10/11/2018 00:00:00;-5.671;0
RN0600;11/11/2018 00:00:00;-5.761;0
RN0600;12/11/2018 00:00:00;-5.818;0
RN0600;13/11/2018 00:00:00;-5.897;0
RN0600;14/11/2018 00:00:00;-5.957;0
RN0600;15/11/2018 00:00:00;-6.018;0
RN0600;16/11/2018 00:00:00;-6.016;0
RN0600;17/11/2018 00:00:00;-6.073;0
RN0600;18/11/2018 00:00:00;-6.191;0
RN0600;19/11/2018 00:00:00;-6.341;0
RN0600;20/11/2018 00:00:00;-6.426;0
RN0600;21/11/2018 00:00:00;-6.442;0
RN0600;22/11/2018 00:00:00;-6.449;0
RN0600;23/11/2018 00:00:00;-6.479;0
RN0600;24/11/2018 00:00:00;-6.566;0
RN0600;25/11/2018 00:00:00;-6.704;0
RN0600;26/11/2018 00:00:00;-6.858;0
RN0600;27/11/2018 00:00:00;-6.857;0
RN0600;28/11/2018 00:00:00;-6.901;0
RN0600;29/11/2018 00:00:00;-6.95;0
RN0600;30/11/2018 00:00:00;-7.109;0
RN0600;01/12/2018 00:00:00;-7.142;0
RN0600;02/12/2018 00:00:00;-7.205;0
RN0600;03/12/2018 00:00:00;-7.236;0
RN0600;04/12/2018 00:00:00;-7.236;0
RN0600;05/12/2018 00:00:00;-7.267;0
RN0600;06/12/2018 00:00:00;-7.289;0
RN0600;07/12/2018 00:00:00;-7.411;0
RN0600;08/12/2018 00:00:00;-7.498;0
RN0600;09/12/2018 00:00:00;-7.572;0
RN0600;10/12/2018 00:00:00;-7.587;0
RN0600;11/12/2018 00:00:00;-7.631;0
RN0600;12/12/2018 00:00:00;-7.707;0
RN0600;13/12/2018 00:00:00;-7.762;0
RN0600;14/12/2018 00:00:00;-7.797;0
RN0600;15/12/2018 00:00:00;-7.935;0
RN0600;16/12/2018 00:00:00;-7.96;0
RN0600;17/12/2018 00:00:00;-8.018;0
RN0600;18/12/2018 00:00:00;-8.081;0
RN0600;19/12/2018 00:00:00;-8.104;0
RN0600;20/12/2018 00:00:00;-8.148;0
RN0600;21/12/2018 00:00:00;-8.172;0
RN0600;22/12/2018 00:00:00;-8.302;0
RN0600;23/12/2018 00:00:00;-8.37;0
RN0600;24/12/2018 00:00:00;-8.411;0
RN0600;25/12/2018 00:00:00;-8.435;0
RN0600;26/12/2018 00:00:00;-8.499;0
RN0600;27/12/2018 00:00:00;-8.539;0
RN0600;28/12/2018 00:00:00;-8.605;0
RN0600;29/12/2018 00:00:00;-8.632;0
RN0600;30/12/2018 00:00:00;-8.673;0
RN0600;31/12/2018 00:00:00;-8.777;0
RN0600;01/01/2019 00:00:00;-8.839;0
RN0600;02/01/2019 00:00:00;-8.839;0
RN0600;03/01/2019 00:00:00;-8.883;0
RN0600;04/01/2019 00:00:00;-8.98;0
RN0600;05/01/2019 00:00:00;-8.837;0
RN0600;06/01/2019 00:00:00;-8.872;0
RN0600;07/01/2019 00:00:00;-8.986;0
RN0600;08/01/2019 00:00:00;-9.112;0
RN0600;09/01/2019 00:00:00;-9.164;0
RN0600;10/01/2019 00:00:00;-9.141;0
RN0600;11/01/2019 00:00:00;-9.195;0
RN0600;12/01/2019 00:00:00;-9.361;0
RN0600;13/01/2019 00:00:00;-9.323;0
RN0600;14/01/2019 00:00:00;-8.827;0
RN0600;15/01/2019 00:00:00;-8.919;0
RN0600;16/01/2019 00:00:00;-9.222;0
RN0600;17/01/2019 00:00:00;-9.34;0
RN0600;18/01/2019 00:00:00;-9.437;0
RN0600;19/01/2019 00:00:00;-9.434;0
RN0600;20/01/2019 00:00:00;-9.466;0
RN0600;21/01/2019 00:00:00;-9.543;0
RN0600;22/01/2019 00:00:00;-9.626;0
RN0600;23/01/2019 00:00:00;-9.701;0
RN0600;24/01/2019 00:00:00;-9.657;0
RN0600;04/02/2019 00:00:00;-10.125;0
RN0600;05/02/2019 00:00:00;-10.142;0
RN0600;06/02/2019 00:00:00;-10.143;0
RN0600;07/02/2019 00:00:00;-10.153;0
RN0600;08/02/2019 00:00:00;-10.249;0
RN0600;09/02/2019 00:00:00;-9.907;0
RN0600;10/02/2019 00:00:00;-9.657;0
RN0600;11/02/2019 00:00:00;-9.588;0
RN0600;12/02/2019 00:00:00;-9.551;0
RN0600;13/02/2019 00:00:00;-9.52;0
RN0600;14/02/2019 00:00:00;-9.393;0
RN0600;15/02/2019 00:00:00;-9.247;0
RN0600;16/02/2019 00:00:00;-9.134;0
RN0600;17/02/2019 00:00:00;-9.019;0
RN0600;18/02/2019 00:00:00;-8.885;0
RN0600;19/02/2019 00:00:00;-8.819;0
RN0600;20/02/2019 00:00:00;-8.765;0
RN0600;21/02/2019 00:00:00;-8.701;0
RN0600;22/02/2019 00:00:00;-8.66;0
RN0600;23/02/2019 00:00:00;-8.617;0
RN0600;24/02/2019 00:00:00;-8.555;0
RN0600;25/02/2019 00:00:00;-8.513;0
RN0600;26/02/2019 00:00:00;-8.668;0
RN0600;27/02/2019 00:00:00;-8.942;0
RN0600;28/02/2019 00:00:00;-9.123;0
RN0600;01/03/2019 00:00:00;-9.222;0
RN0600;02/03/2019 00:00:00;-9.337;0
RN0600;03/03/2019 00:00:00;-9.472;0
RN0600;04/03/2019 00:00:00;-9.579;0
RN0600;05/03/2019 00:00:00;-9.619;0
RN0600;06/03/2019 00:00:00;-9.751;0
RN0600;07/03/2019 00:00:00;-9.841;0
RN0600;08/03/2019 00:00:00;-9.887;0
RN0600;09/03/2019 00:00:00;-10.013;0
RN0600;10/03/2019 00:00:00;-10.083;0
RN0600;11/03/2019 00:00:00;-10.092;0
RN0600;12/03/2019 00:00:00;-10.193;0
RN0600;13/03/2019 00:00:00;-10.261;0
RN0600;14/03/2019 00:00:00;-10.279;0
RN0600;15/03/2019 00:00:00;-10.319;0
RN0600;16/03/2019 00:00:00;-10.402;0
RN0600;17/03/2019 00:00:00;-10.477;0
RN0600;18/03/2019 00:00:00;-10.501;0
RN0600;19/03/2019 00:00:00;-10.578;0
RN0600;20/03/2019 00:00:00;-11.081;0
RN0600;21/03/2019 00:00:00;-11.346;0
RN0600;22/03/2019 00:00:00;-11.357;0
RN0600;10/05/2019 00:00:00;-10.619;0
RN0600;11/05/2019 00:00:00;-10.411;0
RN0600;12/05/2019 00:00:00;-10.102;0
RN0600;13/05/2019 00:00:00;-9.972;0
RN0600;14/05/2019 00:00:00;-9.75;0
RN0600;15/05/2019 00:00:00;-9.531;0
RN0600;16/05/2019 00:00:00;-9.452;0
RN0600;17/05/2019 00:00:00;-9.262;0
RN0600;18/05/2019 00:00:00;-9.06;0
RN0600;19/05/2019 00:00:00;-8.843;0
RN0600;20/05/2019 00:00:00;-8.745;0
RN0600;21/05/2019 00:00:00;-8.619;0
RN0600;22/05/2019 00:00:00;-8.47;0
RN0600;23/05/2019 00:00:00;-8.301;0
RN0600;24/05/2019 00:00:00;-8.123;0
RN0600;25/05/2019 00:00:00;-7.953;0
RN0600;26/05/2019 00:00:00;-7.725;0
RN0600;27/05/2019 00:00:00;-7.575;0
RN0600;28/05/2019 00:00:00;-7.289;0
RN0600;29/05/2019 00:00:00;-7.189;0
RN0600;30/05/2019 00:00:00;-7.215;0
RN0600;31/05/2019 00:00:00;-7.361;0
RN0600;01/06/2019 00:00:00;-7.37;0
RN0600;02/06/2019 00:00:00;-7.325;0
RN0600;03/06/2019 00:00:00;-7.26;0
RN0600;04/06/2019 00:00:00;-7.187;0
RN0600;05/06/2019 00:00:00;-7.115;0
RN0600;06/06/2019 00:00:00;-7.109;0
RN0600;07/06/2019 00:00:00;-7.088;0
RN0600;08/06/2019 00:00:00;-7.07;0
RN0600;09/06/2019 00:00:00;-7.032;0
RN0600;10/06/2019 00:00:00;-6.959;0
RN0600;11/06/2019 00:00:00;-6.924;0
RN0600;12/06/2019 00:00:00;-6.911;0
RN0600;13/06/2019 00:00:00;-6.933;0
RN0600;14/06/2019 00:00:00;-6.929;0
RN0600;15/06/2019 00:00:00;-6.901;0
RN0600;16/06/2019 00:00:00;-6.896;0
RN0600;17/06/2019 00:00:00;-6.897;0
RN0600;18/06/2019 00:00:00;-6.861;0
RN0600;19/06/2019 00:00:00;-6.833;0
RN0600;20/06/2019 00:00:00;-6.824;0
RN0600;21/06/2019 00:00:00;-6.825;0
RN0600;22/06/2019 00:00:00;-6.779;0
RN0600;23/06/2019 00:00:00;-6.74;0
RN0600;24/06/2019 00:00:00;-6.785;0
RN0600;25/06/2019 00:00:00;-6.792;0
RN0600;26/06/2019 00:00:00;-6.801;0
RN0600;27/06/2019 00:00:00;-6.817;0
RN0600;28/06/2019 00:00:00;-6.911;0
RN0600;29/06/2019 00:00:00;-7.079;0
RN0600;30/06/2019 00:00:00;-7.207;0
RN0600;01/07/2019 00:00:00;-7.275;0
RN0600;02/07/2019 00:00:00;-7.311;0
RN0600;03/07/2019 00:00:00;-7.351;0
RN0600;08/07/2019 00:00:00;-7.543;0
RN0600;09/07/2019 00:00:00;-7.535;0
RN0600;10/07/2019 00:00:00;-7.453;0
RN0600;11/07/2019 00:00:00;-7.511;0
RN0600;12/07/2019 00:00:00;-7.629;0
RN0600;13/07/2019 00:00:00;-7.629;0
RN0600;14/07/2019 00:00:00;-7.658;0
RN0600;15/07/2019 00:00:00;-7.581;0
RN0600;16/07/2019 00:00:00;-7.578;0
RN0600;17/07/2019 00:00:00;-7.454;0
RN0600;18/07/2019 00:00:00;-7.341;0
RN0600;19/07/2019 00:00:00;-7.271;0
RN0600;20/07/2019 00:00:00;-7.189;0
RN0600;21/07/2019 00:00:00;-7.111;0
